SEASON,original_team-id,team_ID,opp_ID,team_game,date,win_loss_record,win_prct,isFinal
1985,LAA,CAL,TEX,162,1985-10-06,90-72,0.5555555555555556,1
1985,LAD,LAD,CHC,85,1985-07-14,48-37,0.5647058823529412,0
1985,LAD,LAD,CIN,162,1985-10-06,95-67,0.5864197530864198,1
1985,MIL,MIL,OAK,84,1985-07-14,37-47,0.44047619047619047,0
1985,MIL,MIL,BOS,161,1985-10-06,71-90,0.4409937888198758,1
1985,MIN,MIN,DET,85,1985-07-14,40-45,0.47058823529411764,0
1985,MIN,MIN,CLE,162,1985-10-06,77-85,0.47530864197530864,1
1985,NYM,NYM,HOU,86,1985-07-14,50-36,0.5813953488372093,0
1985,NYM,NYM,MON,162,1985-10-06,98-64,0.6049382716049383,1
1985,NYY,NYY,TEX,85,1985-07-14,49-36,0.5764705882352941,0
1985,NYY,NYY,TOR,161,1985-10-06,97-64,0.6024844720496895,1
1985,OAK,OAK,MIL,87,1985-07-14,46-41,0.5287356321839081,0
1985,OAK,OAK,KCR,162,1985-10-06,77-85,0.47530864197530864,1
1985,PHI,PHI,ATL,86,1985-07-14,37-49,0.43023255813953487,0
1985,PHI,PHI,PIT,162,1985-10-06,75-87,0.46296296296296297,1
1985,PIT,PIT,SFG,85,1985-07-14,29-56,0.3411764705882353,0
1985,PIT,PIT,PHI,161,1985-10-06,57-104,0.35403726708074534,1
1985,SDP,SDP,STL,88,1985-07-14,49-39,0.5568181818181818,0
1985,SDP,SDP,HOU,162,1985-10-06,83-79,0.5123456790123457,1
1985,SEA,SEA,BOS,87,1985-07-14,42-45,0.4827586206896552,0
1985,SEA,SEA,CHW,162,1985-10-06,74-88,0.4567901234567901,1
1985,SFG,SFG,PIT,88,1985-07-14,33-55,0.375,0
1985,SFG,SFG,ATL,162,1985-10-06,62-100,0.38271604938271603,1
1985,STL,STL,SDP,85,1985-07-14,52-33,0.611764705882353,0
1985,STL,STL,CHC,162,1985-10-06,101-61,0.6234567901234568,1
1985,TEX,TEX,NYY,88,1985-07-14,32-56,0.36363636363636365,0
1985,TEX,TEX,CAL,161,1985-10-06,62-99,0.38509316770186336,1
1985,TOR,TOR,CAL,88,1985-07-14,53-35,0.6022727272727273,0
1985,TOR,TOR,NYY,161,1985-10-06,99-62,0.6149068322981367,1
1985,WSN,MON,CIN,88,1985-07-14,49-39,0.5568181818181818,0
1985,WSN,MON,NYM,161,1985-10-06,84-77,0.5217391304347826,1
1986,ATL,ATL,NYM,88,1986-07-13,42-46,0.4772727272727273,0
1986,ATL,ATL,HOU,161,1986-10-05,72-89,0.4472049689440994,1
1986,BAL,BAL,CHW,87,1986-07-13,46-41,0.5287356321839081,0
1986,BAL,BAL,DET,162,1986-10-05,73-89,0.4506172839506173,1
1986,BOS,BOS,CAL,87,1986-07-13,56-31,0.6436781609195402,0
1986,BOS,BOS,NYY,161,1986-10-05,95-66,0.5900621118012422,1
1986,CHC,CHC,LAD,85,1986-07-13,36-49,0.4235294117647059,0
1986,CHC,CHC,STL,160,1986-10-05,70-90,0.4375,1
1986,CHW,CHW,BAL,86,1986-07-13,40-46,0.46511627906976744,0
1986,CHW,CHW,MIN,162,1986-10-05,72-90,0.4444444444444444,1
1986,CIN,CIN,MON,85,1986-07-13,41-44,0.4823529411764706,0
1986,CIN,CIN,SDP,162,1986-10-05,86-76,0.5308641975308642,1
1986,CLE,CLE,TEX,85,1986-07-13,46-39,0.5411764705882353,0
1986,CLE,CLE,SEA,163,1986-10-05,84-78,0.5185185185185185,1
1986,DET,DET,KCR,87,1986-07-13,43-44,0.4942528735632184,0
1986,DET,DET,BAL,162,1986-10-05,87-75,0.5370370370370371,1
1986,HOU,HOU,PHI,88,1986-07-13,47-41,0.5340909090909091,0
1986,HOU,HOU,ATL,162,1986-10-05,96-66,0.5925925925925926,1
1986,KCR,KCR,DET,88,1986-07-13,40-48,0.45454545454545453,0
1986,KCR,KCR,OAK,162,1986-10-05,76-86,0.4691358024691358,1
1986,LAA,CAL,BOS,87,1986-07-13,48-39,0.5517241379310345,0
1986,LAA,CAL,TEX,162,1986-10-05,92-70,0.5679012345679012,1
1986,LAD,LAD,CHC,88,1986-07-13,40-48,0.45454545454545453,0
1986,LAD,LAD,SFG,162,1986-10-05,73-89,0.4506172839506173,1
1986,MIL,MIL,SEA,86,1986-07-13,41-45,0.47674418604651164,0
1986,MIL,MIL,TOR,161,1986-10-05,77-84,0.4782608695652174,1
1986,MIN,MIN,NYY,88,1986-07-13,37-51,0.42045454545454547,0
1986,MIN,MIN,CHW,162,1986-10-05,71-91,0.4382716049382716,1
1986,NYM,NYM,ATL,84,1986-07-13,59-25,0.7023809523809523,0
1986,NYM,NYM,PIT,162,1986-10-05,108-54,0.6666666666666666,1
1986,NYY,NYY,MIN,89,1986-07-13,50-39,0.5617977528089888,0
1986,NYY,NYY,BOS,162,1986-10-05,90-72,0.5555555555555556,1
1986,OAK,OAK,TOR,90,1986-07-13,34-56,0.37777777777777777,0
1986,OAK,OAK,KCR,162,1986-10-05,76-86,0.4691358024691358,1
1986,PHI,PHI,HOU,85,1986-07-13,42-43,0.49411764705882355,0
1986,PHI,PHI,MON,161,1986-10-05,86-75,0.5341614906832298,1
1986,PIT,PIT,SFG,86,1986-07-13,36-50,0.4186046511627907,0
1986,PIT,PIT,NYM,162,1986-10-05,64-98,0.3950617283950617,1
1986,SDP,SDP,STL,88,1986-07-13,45-43,0.5113636363636364,0
1986,SDP,SDP,CIN,162,1986-10-05,74-88,0.4567901234567901,1
1986,SEA,SEA,MIL,90,1986-07-13,39-51,0.43333333333333335,0
1986,SEA,SEA,CLE,162,1986-10-05,67-95,0.41358024691358025,1
1986,SFG,SFG,PIT,88,1986-07-13,48-40,0.5454545454545454,0
1986,SFG,SFG,LAD,162,1986-10-05,83-79,0.5123456790123457,1
1986,STL,STL,SDP,86,1986-07-13,36-50,0.4186046511627907,0
1986,STL,STL,CHC,161,1986-10-05,79-82,0.4906832298136646,1
1986,TEX,TEX,CLE,88,1986-07-13,47-41,0.5340909090909091,0
1986,TEX,TEX,CAL,162,1986-10-05,87-75,0.5370370370370371,1
1986,TOR,TOR,OAK,90,1986-07-13,47-43,0.5222222222222223,0
1986,TOR,TOR,MIL,163,1986-10-05,86-76,0.5308641975308642,1
1986,WSN,MON,CIN,85,1986-07-13,46-39,0.5411764705882353,0
1986,WSN,MON,PHI,161,1986-10-05,78-83,0.484472049689441,1
1987,ATL,ATL,PHI,87,1987-07-12,41-46,0.47126436781609193,0
1987,ATL,ATL,SFG,161,1987-10-04,69-92,0.42857142857142855,1
1987,BAL,BAL,MIN,88,1987-07-12,35-53,0.3977272727272727,0
1987,BAL,BAL,NYY,162,1987-10-04,67-95,0.41358024691358025,1
1987,BOS,BOS,SEA,88,1987-07-12,41-47,0.4659090909090909,0
1987,BOS,BOS,MIL,162,1987-10-04,78-84,0.48148148148148145,1
1987,CHC,CHC,LAD,88,1987-07-12,47-41,0.5340909090909091,0
1987,CHC,CHC,MON,161,1987-10-04,76-85,0.4720496894409938,1
1987,CHW,CHW,NYY,85,1987-07-12,34-51,0.4,0
1987,CHW,CHW,OAK,162,1987-10-04,77-85,0.47530864197530864,1
1987,CIN,CIN,MON,88,1987-07-12,47-41,0.5340909090909091,0
1987,CIN,CIN,HOU,162,1987-10-04,84-78,0.5185185185185185,1
1987,CLE,CLE,TEX,87,1987-07-12,31-56,0.3563218390804598,0
1987,CLE,CLE,CAL,162,1987-10-04,61-101,0.3765432098765432,1
1987,DET,DET,CAL,85,1987-07-12,48-37,0.5647058823529412,0
1987,DET,DET,TOR,162,1987-10-04,98-64,0.6049382716049383,1
1987,HOU,HOU,NYM,87,1987-07-12,44-43,0.5057471264367817,0
1987,HOU,HOU,CIN,162,1987-10-04,76-86,0.4691358024691358,1
1987,KCR,KCR,TOR,87,1987-07-12,46-41,0.5287356321839081,0
1987,KCR,KCR,MIN,162,1987-10-04,83-79,0.5123456790123457,1
1987,LAA,CAL,DET,89,1987-07-12,46-43,0.5168539325842697,0
1987,LAA,CAL,CLE,162,1987-10-04,75-87,0.46296296296296297,1
1987,LAD,LAD,CHC,88,1987-07-12,39-49,0.4431818181818182,0
1987,LAD,LAD,SDP,162,1987-10-04,73-89,0.4506172839506173,1
1987,MIL,MIL,OAK,85,1987-07-12,42-43,0.49411764705882355,0
1987,MIL,MIL,BOS,162,1987-10-04,91-71,0.5617283950617284,1
1987,MIN,MIN,BAL,89,1987-07-12,49-40,0.550561797752809,0
1987,MIN,MIN,KCR,162,1987-10-04,85-77,0.5246913580246914,1
1987,NYM,NYM,HOU,87,1987-07-12,47-40,0.5402298850574713,0
1987,NYM,NYM,STL,162,1987-10-04,92-70,0.5679012345679012,1
1987,NYY,NYY,CHW,89,1987-07-12,55-34,0.6179775280898876,0
1987,NYY,NYY,BAL,162,1987-10-04,89-73,0.5493827160493827,1
1987,OAK,OAK,MIL,87,1987-07-12,46-41,0.5287356321839081,0
1987,OAK,OAK,CHW,162,1987-10-04,81-81,0.5,1
1987,PHI,PHI,ATL,86,1987-07-12,42-44,0.4883720930232558,0
1987,PHI,PHI,PIT,162,1987-10-04,80-82,0.49382716049382713,1
1987,PIT,PIT,SDP,87,1987-07-12,39-48,0.4482758620689655,0
1987,PIT,PIT,PHI,162,1987-10-04,80-82,0.49382716049382713,1
1987,SDP,SDP,PIT,88,1987-07-12,30-58,0.3409090909090909,0
1987,SDP,SDP,LAD,162,1987-10-04,65-97,0.4012345679012346,1
1987,SEA,SEA,BOS,88,1987-07-12,45-43,0.5113636363636364,0
1987,SEA,SEA,TEX,162,1987-10-04,78-84,0.48148148148148145,1
1987,SFG,SFG,STL,88,1987-07-12,44-44,0.5,0
1987,SFG,SFG,ATL,162,1987-10-04,90-72,0.5555555555555556,1
1987,STL,STL,SFG,86,1987-07-12,56-30,0.6511627906976745,0
1987,STL,STL,NYM,162,1987-10-04,95-67,0.5864197530864198,1
1987,TEX,TEX,CLE,86,1987-07-12,41-45,0.47674418604651164,0
1987,TEX,TEX,SEA,162,1987-10-04,75-87,0.46296296296296297,1
1987,TOR,TOR,KCR,87,1987-07-12,51-36,0.5862068965517241,0
1987,TOR,TOR,DET,162,1987-10-04,96-66,0.5925925925925926,1
1987,WSN,MON,CIN,86,1987-07-12,47-39,0.5465116279069767,0
1987,WSN,MON,CHC,162,1987-10-04,91-71,0.5617283950617284,1
1988,ATL,ATL,MON,84,1988-07-10,30-54,0.35714285714285715,0
1988,ATL,ATL,CIN,160,1988-10-02,54-106,0.3375,1
1988,BAL,BAL,TEX,87,1988-07-10,28-59,0.3218390804597701,0
1988,BAL,BAL,TOR,161,1988-10-02,54-107,0.33540372670807456,1
1988,BOS,BOS,CHW,85,1988-07-10,43-42,0.5058823529411764,0
1988,BOS,BOS,CLE,162,1988-10-02,89-73,0.5493827160493827,1
1988,CHC,CHC,SDP,85,1988-07-10,45-40,0.5294117647058824,0
1988,CHC,CHC,PIT,163,1988-10-02,77-85,0.47530864197530864,1
1988,CHW,CHW,BOS,87,1988-07-10,41-46,0.47126436781609193,0
1988,CHW,CHW,KCR,161,1988-10-02,71-90,0.4409937888198758,1
1988,CIN,CIN,PHI,87,1988-07-10,42-45,0.4827586206896552,0
1988,CIN,CIN,ATL,161,1988-10-02,87-74,0.5403726708074534,1
1988,CLE,CLE,CAL,88,1988-07-10,45-43,0.5113636363636364,0
1988,CLE,CLE,BOS,162,1988-10-02,78-84,0.48148148148148145,1
1988,DET,DET,OAK,85,1988-07-10,52-33,0.611764705882353,0
1988,DET,DET,NYY,162,1988-10-02,88-74,0.5432098765432098,1
1988,HOU,HOU,NYM,87,1988-07-10,44-43,0.5057471264367817,0
1988,HOU,HOU,SDP,162,1988-10-02,82-80,0.5061728395061729,1
1988,KCR,KCR,NYY,87,1988-07-10,46-41,0.5287356321839081,0
1988,KCR,KCR,CHW,161,1988-10-02,84-77,0.5217391304347826,1
1988,LAA,CAL,CLE,87,1988-07-10,41-46,0.47126436781609193,0
1988,LAA,CAL,MIN,162,1988-10-02,75-87,0.46296296296296297,1
1988,LAD,LAD,PIT,84,1988-07-10,48-36,0.5714285714285714,0
1988,LAD,LAD,SFG,162,1988-10-02,94-67,0.5838509316770186,1
1988,MIL,MIL,MIN,87,1988-07-10,44-43,0.5057471264367817,0
1988,MIL,MIL,OAK,162,1988-10-02,87-75,0.5370370370370371,1
1988,MIN,MIN,MIL,85,1988-07-10,47-38,0.5529411764705883,0
1988,MIN,MIN,CAL,162,1988-10-02,91-71,0.5617283950617284,1
1988,NYM,NYM,HOU,87,1988-07-10,53-34,0.6091954022988506,0
1988,NYM,NYM,STL,160,1988-10-02,100-60,0.625,1
1988,NYY,NYY,KCR,85,1988-07-10,49-36,0.5764705882352941,0
1988,NYY,NYY,DET,161,1988-10-02,85-76,0.5279503105590062,1
1988,OAK,OAK,DET,88,1988-07-10,54-34,0.6136363636363636,0
1988,OAK,OAK,MIL,162,1988-10-02,104-58,0.6419753086419753,1
1988,PHI,PHI,CIN,86,1988-07-10,36-49,0.4235294117647059,0
1988,PHI,PHI,MON,162,1988-10-02,65-96,0.40372670807453415,1
1988,PIT,PIT,LAD,86,1988-07-10,49-37,0.5697674418604651,0
1988,PIT,PIT,CHC,160,1988-10-02,85-75,0.53125,1
1988,SDP,SDP,CHC,88,1988-07-10,39-49,0.4431818181818182,0
1988,SDP,SDP,HOU,161,1988-10-02,83-78,0.515527950310559,1
1988,SEA,SEA,TOR,87,1988-07-10,34-53,0.39080459770114945,0
1988,SEA,SEA,TEX,161,1988-10-02,68-93,0.422360248447205,1
1988,SFG,SFG,STL,85,1988-07-10,46-39,0.5411764705882353,0
1988,SFG,SFG,LAD,162,1988-10-02,83-79,0.5123456790123457,1
1988,STL,STL,SFG,86,1988-07-10,38-48,0.4418604651162791,0
1988,STL,STL,NYM,162,1988-10-02,76-86,0.4691358024691358,1
1988,TEX,TEX,BAL,86,1988-07-10,40-46,0.46511627906976744,0
1988,TEX,TEX,SEA,161,1988-10-02,70-91,0.43478260869565216,1
1988,TOR,TOR,SEA,88,1988-07-10,42-46,0.4772727272727273,0
1988,TOR,TOR,BAL,162,1988-10-02,87-75,0.5370370370370371,1
1988,WSN,MON,ATL,87,1988-07-10,45-41,0.5232558139534884,0
1988,WSN,MON,PHI,163,1988-10-02,81-81,0.5,1
1989,ATL,ATL,PHI,88,1989-07-09,36-51,0.41379310344827586,0
1989,ATL,ATL,LAD,161,1989-10-01,63-97,0.39375,1
1989,BAL,BAL,MIL,85,1989-07-09,48-37,0.5647058823529412,0
1989,BAL,BAL,TOR,162,1989-10-01,87-75,0.5370370370370371,1
1989,BOS,BOS,NYY,83,1989-07-09,41-42,0.4939759036144578,0
1989,BOS,BOS,MIL,162,1989-10-01,83-79,0.5123456790123457,1
1989,CHC,CHC,LAD,86,1989-07-09,47-39,0.5465116279069767,0
1989,CHC,CHC,STL,162,1989-10-01,93-69,0.5740740740740741,1
1989,CHW,CHW,KCR,88,1989-07-09,32-56,0.36363636363636365,0
1989,CHW,CHW,CLE,161,1989-10-01,69-92,0.42857142857142855,1
1989,CIN,CIN,NYM,87,1989-07-09,44-43,0.5057471264367817,0
1989,CIN,CIN,HOU,162,1989-10-01,75-87,0.46296296296296297,1
1989,CLE,CLE,SEA,85,1989-07-09,40-45,0.47058823529411764,0
1989,CLE,CLE,CHW,162,1989-10-01,73-89,0.4506172839506173,1
1989,DET,DET,TOR,85,1989-07-09,31-54,0.36470588235294116,0
1989,DET,DET,NYY,162,1989-10-01,59-103,0.36419753086419754,1
1989,HOU,HOU,MON,87,1989-07-09,49-38,0.5632183908045977,0
1989,HOU,HOU,CIN,162,1989-10-01,86-76,0.5308641975308642,1
1989,KCR,KCR,CHW,86,1989-07-09,49-37,0.5697674418604651,0
1989,KCR,KCR,OAK,162,1989-10-01,92-70,0.5679012345679012,1
1989,LAA,CAL,MIN,85,1989-07-09,52-33,0.611764705882353,0
1989,LAA,CAL,TEX,162,1989-10-01,91-71,0.5617283950617284,1
1989,LAD,LAD,CHC,87,1989-07-09,40-47,0.45977011494252873,0
1989,LAD,LAD,ATL,160,1989-10-01,77-83,0.48125,1
1989,MIL,MIL,BAL,87,1989-07-09,42-45,0.4827586206896552,0
1989,MIL,MIL,BOS,162,1989-10-01,81-81,0.5,1
1989,MIN,MIN,CAL,87,1989-07-09,41-46,0.47126436781609193,0
1989,MIN,MIN,SEA,162,1989-10-01,80-82,0.49382716049382713,1
1989,NYM,NYM,CIN,84,1989-07-09,45-39,0.5357142857142857,0
1989,NYM,NYM,PIT,162,1989-10-01,87-75,0.5370370370370371,1
1989,NYY,NYY,BOS,86,1989-07-09,43-43,0.5,0
1989,NYY,NYY,DET,161,1989-10-01,74-87,0.45962732919254656,1
1989,OAK,OAK,TEX,88,1989-07-09,52-36,0.5909090909090909,0
1989,OAK,OAK,KCR,162,1989-10-01,99-63,0.6111111111111112,1
1989,PHI,PHI,ATL,85,1989-07-09,32-52,0.38095238095238093,0
1989,PHI,PHI,MON,163,1989-10-01,67-95,0.41358024691358025,1
1989,PIT,PIT,SDP,84,1989-07-09,36-47,0.43373493975903615,0
1989,PIT,PIT,NYM,164,1989-10-01,74-88,0.4567901234567901,1
1989,SDP,SDP,PIT,88,1989-07-09,42-46,0.4772727272727273,0
1989,SDP,SDP,SFG,162,1989-10-01,89-73,0.5493827160493827,1
1989,SEA,SEA,CLE,86,1989-07-09,42-44,0.4883720930232558,0
1989,SEA,SEA,MIN,162,1989-10-01,73-89,0.4506172839506173,1
1989,SFG,SFG,STL,87,1989-07-09,51-36,0.5862068965517241,0
1989,SFG,SFG,SDP,162,1989-10-01,92-70,0.5679012345679012,1
1989,STL,STL,SFG,84,1989-07-09,44-39,0.5301204819277109,0
1989,STL,STL,CHC,164,1989-10-01,86-76,0.5308641975308642,1
1989,TEX,TEX,OAK,86,1989-07-09,47-39,0.5465116279069767,0
1989,TEX,TEX,CAL,162,1989-10-01,83-79,0.5123456790123457,1
1989,TOR,TOR,DET,87,1989-07-09,42-45,0.4827586206896552,0
1989,TOR,TOR,BAL,162,1989-10-01,89-73,0.5493827160493827,1
1989,WSN,MON,HOU,87,1989-07-09,49-38,0.5632183908045977,0
1989,WSN,MON,PHI,162,1989-10-01,81-81,0.5,1
1990,ATL,ATL,NYM,80,1990-07-08,33-47,0.4125,0
1990,ATL,ATL,SFG,162,1990-10-03,65-97,0.4012345679012346,1
1990,BAL,BAL,CHW,82,1990-07-08,37-45,0.45121951219512196,0
1990,BAL,BAL,TOR,161,1990-10-03,76-85,0.4720496894409938,1
1990,BOS,BOS,TEX,82,1990-07-08,46-36,0.5609756097560976,0
1990,BOS,BOS,CHW,162,1990-10-03,88-74,0.5432098765432098,1
1990,CHC,CHC,SFG,85,1990-07-08,36-49,0.4235294117647059,0
1990,CHC,CHC,PHI,162,1990-10-03,77-85,0.47530864197530864,1
1990,CHW,CHW,BAL,78,1990-07-08,48-30,0.6153846153846154,0
1990,CHW,CHW,BOS,162,1990-10-03,94-68,0.5802469135802469,1
1990,CIN,CIN,PHI,79,1990-07-08,50-29,0.6329113924050633,0
1990,CIN,CIN,HOU,162,1990-10-03,91-71,0.5617283950617284,1
1990,CLE,CLE,OAK,82,1990-07-08,40-42,0.4878048780487805,0
1990,CLE,CLE,KCR,162,1990-10-03,77-85,0.47530864197530864,1
1990,DET,DET,KCR,85,1990-07-08,41-44,0.4823529411764706,0
1990,DET,DET,NYY,162,1990-10-03,79-83,0.4876543209876543,1
1990,HOU,HOU,MON,83,1990-07-08,33-50,0.39759036144578314,0
1990,HOU,HOU,CIN,162,1990-10-03,75-87,0.46296296296296297,1
1990,KCR,KCR,DET,81,1990-07-08,36-45,0.4444444444444444,0
1990,KCR,KCR,CLE,161,1990-10-03,75-86,0.4658385093167702,1
1990,LAA,CAL,MIL,84,1990-07-08,41-43,0.4880952380952381,0
1990,LAA,CAL,OAK,162,1990-10-03,80-82,0.49382716049382713,1
1990,LAD,LAD,PIT,82,1990-07-08,39-43,0.47560975609756095,0
1990,LAD,LAD,SDP,162,1990-10-03,86-76,0.5308641975308642,1
1990,MIL,MIL,CAL,80,1990-07-08,36-44,0.45,0
1990,MIL,MIL,TEX,162,1990-10-03,74-88,0.4567901234567901,1
1990,MIN,MIN,NYY,83,1990-07-08,40-43,0.4819277108433735,0
1990,MIN,MIN,SEA,162,1990-10-03,74-88,0.4567901234567901,1
1990,NYM,NYM,ATL,78,1990-07-08,47-31,0.6025641025641025,0
1990,NYM,NYM,PIT,162,1990-10-03,91-71,0.5617283950617284,1
1990,NYY,NYY,MIN,80,1990-07-08,30-50,0.375,0
1990,NYY,NYY,DET,162,1990-10-03,67-95,0.41358024691358025,1
1990,OAK,OAK,CLE,82,1990-07-08,51-31,0.6219512195121951,0
1990,OAK,OAK,CAL,162,1990-10-03,103-59,0.6358024691358025,1
1990,PHI,PHI,CIN,80,1990-07-08,39-41,0.4875,0
1990,PHI,PHI,CHC,162,1990-10-03,77-85,0.47530864197530864,1
1990,PIT,PIT,LAD,81,1990-07-08,49-32,0.6049382716049383,0
1990,PIT,PIT,NYM,162,1990-10-03,95-67,0.5864197530864198,1
1990,SDP,SDP,STL,80,1990-07-08,37-43,0.4625,0
1990,SDP,SDP,LAD,162,1990-10-03,75-87,0.46296296296296297,1
1990,SEA,SEA,TOR,84,1990-07-08,43-41,0.5119047619047619,0
1990,SEA,SEA,MIN,162,1990-10-03,77-85,0.47530864197530864,1
1990,SFG,SFG,CHC,83,1990-07-08,44-39,0.5301204819277109,0
1990,SFG,SFG,ATL,162,1990-10-03,85-77,0.5246913580246914,1
1990,STL,STL,SDP,83,1990-07-08,35-48,0.42168674698795183,0
1990,STL,STL,MON,162,1990-10-03,70-92,0.43209876543209874,1
1990,TEX,TEX,BOS,84,1990-07-08,40-44,0.47619047619047616,0
1990,TEX,TEX,MIL,162,1990-10-03,83-79,0.5123456790123457,1
1990,TOR,TOR,SEA,85,1990-07-08,47-38,0.5529411764705883,0
1990,TOR,TOR,BAL,162,1990-10-03,86-76,0.5308641975308642,1
1990,WSN,MON,HOU,84,1990-07-08,47-37,0.5595238095238095,0
1990,WSN,MON,STL,162,1990-10-03,85-77,0.5246913580246914,1
1991,ATL,ATL,LAD,79,1991-07-07,39-40,0.4936708860759494,0
1991,ATL,ATL,HOU,162,1991-10-06,94-68,0.5802469135802469,1
1991,BAL,BAL,NYY,80,1991-07-07,33-47,0.4125,0
1991,BAL,BAL,DET,162,1991-10-06,67-95,0.41358024691358025,1
1991,BOS,BOS,DET,80,1991-07-07,42-38,0.525,0
1991,BOS,BOS,MIL,162,1991-10-06,84-78,0.5185185185185185,1
1991,CHC,CHC,STL,82,1991-07-07,38-44,0.4634146341463415,0
1991,CHC,CHC,STL,160,1991-10-06,77-83,0.48125,1
1991,CHW,CHW,MIN,80,1991-07-07,43-37,0.5375,0
1991,CHW,CHW,SEA,162,1991-10-06,87-75,0.5370370370370371,1
1991,CIN,CIN,HOU,80,1991-07-07,44-36,0.55,0
1991,CIN,CIN,SDP,162,1991-10-06,74-88,0.4567901234567901,1
1991,CLE,CLE,MIL,79,1991-07-07,26-53,0.3291139240506329,0
1991,CLE,CLE,NYY,162,1991-10-06,57-105,0.35185185185185186,1
1991,DET,DET,BOS,81,1991-07-07,41-40,0.5061728395061729,0
1991,DET,DET,BAL,162,1991-10-06,84-78,0.5185185185185185,1
1991,HOU,HOU,CIN,81,1991-07-07,34-47,0.41975308641975306,0
1991,HOU,HOU,ATL,162,1991-10-06,65-97,0.4012345679012346,1
1991,KCR,KCR,OAK,80,1991-07-07,36-44,0.45,0
1991,KCR,KCR,CAL,162,1991-10-06,82-80,0.5061728395061729,1
1991,LAA,CAL,TEX,81,1991-07-07,44-37,0.5432098765432098,0
1991,LAA,CAL,KCR,162,1991-10-06,81-81,0.5,1
1991,LAD,LAD,ATL,80,1991-07-07,49-31,0.6125,0
1991,LAD,LAD,SFG,162,1991-10-06,93-69,0.5740740740740741,1
1991,MIL,MIL,CLE,80,1991-07-07,36-44,0.45,0
1991,MIL,MIL,BOS,162,1991-10-06,83-79,0.5123456790123457,1
1991,MIN,MIN,CHW,83,1991-07-07,47-36,0.5662650602409639,0
1991,MIN,MIN,TOR,162,1991-10-06,95-67,0.5864197530864198,1
1991,NYM,NYM,PHI,80,1991-07-07,46-34,0.575,0
1991,NYM,NYM,PHI,161,1991-10-06,77-84,0.4782608695652174,1
1991,NYY,NYY,BAL,78,1991-07-07,38-40,0.48717948717948717,0
1991,NYY,NYY,CLE,162,1991-10-06,71-91,0.4382716049382716,1
1991,OAK,OAK,KCR,82,1991-07-07,44-38,0.5365853658536586,0
1991,OAK,OAK,TEX,162,1991-10-06,84-78,0.5185185185185185,1
1991,PHI,PHI,NYM,82,1991-07-07,33-49,0.4024390243902439,0
1991,PHI,PHI,NYM,162,1991-10-06,78-84,0.48148148148148145,1
1991,PIT,PIT,MON,79,1991-07-07,48-31,0.6075949367088608,0
1991,PIT,PIT,MON,162,1991-10-06,98-64,0.6049382716049383,1
1991,SDP,SDP,SFG,83,1991-07-07,40-43,0.4819277108433735,0
1991,SDP,SDP,CIN,162,1991-10-06,84-78,0.5185185185185185,1
1991,SEA,SEA,TOR,82,1991-07-07,40-42,0.4878048780487805,0
1991,SEA,SEA,CHW,162,1991-10-06,83-79,0.5123456790123457,1
1991,SFG,SFG,SDP,81,1991-07-07,35-46,0.43209876543209874,0
1991,SFG,SFG,LAD,162,1991-10-06,75-87,0.46296296296296297,1
1991,STL,STL,CHC,81,1991-07-07,44-37,0.5432098765432098,0
1991,STL,STL,CHC,162,1991-10-06,84-78,0.5185185185185185,1
1991,TEX,TEX,CAL,77,1991-07-07,44-33,0.5714285714285714,0
1991,TEX,TEX,OAK,162,1991-10-06,85-77,0.5246913580246914,1
1991,TOR,TOR,SEA,83,1991-07-07,49-34,0.5903614457831325,0
1991,TOR,TOR,MIN,162,1991-10-06,91-71,0.5617283950617284,1
1991,WSN,MON,PIT,82,1991-07-07,35-47,0.4268292682926829,0
1991,WSN,MON,PIT,161,1991-10-06,71-90,0.4409937888198758,1
1992,ATL,ATL,CHC,86,1992-07-12,49-37,0.5697674418604651,0
1992,ATL,ATL,SDP,162,1992-10-04,98-64,0.6049382716049383,1
1992,BAL,BAL,MIN,87,1992-07-12,49-38,0.5632183908045977,0
1992,BAL,BAL,CLE,162,1992-10-04,89-73,0.5493827160493827,1
1992,BOS,BOS,CHW,85,1992-07-12,42-43,0.49411764705882355,0
1992,BOS,BOS,NYY,162,1992-10-04,73-89,0.4506172839506173,1
1992,CHC,CHC,ATL,87,1992-07-12,40-47,0.45977011494252873,0
1992,CHC,CHC,MON,162,1992-10-04,78-84,0.48148148148148145,1
1992,CHW,CHW,BOS,86,1992-07-12,43-43,0.5,0
1992,CHW,CHW,SEA,162,1992-10-04,86-76,0.5308641975308642,1
1992,CIN,CIN,PIT,86,1992-07-12,51-35,0.5930232558139535,0
1992,CIN,CIN,SFG,162,1992-10-04,90-72,0.5555555555555556,1
1992,CLE,CLE,TEX,88,1992-07-12,36-52,0.4090909090909091,0
1992,CLE,CLE,BAL,162,1992-10-04,76-86,0.4691358024691358,1
1992,DET,DET,CAL,89,1992-07-12,41-48,0.4606741573033708,0
1992,DET,DET,TOR,162,1992-10-04,75-87,0.46296296296296297,1
1992,HOU,HOU,NYM,88,1992-07-12,41-47,0.4659090909090909,0
1992,HOU,HOU,LAD,162,1992-10-04,81-81,0.5,1
1992,KCR,KCR,MIL,87,1992-07-12,37-50,0.42528735632183906,0
1992,KCR,KCR,MIN,162,1992-10-04,72-90,0.4444444444444444,1
1992,LAA,CAL,DET,87,1992-07-12,35-52,0.40229885057471265,0
